language_id,language_name,latitude,longitude,lineage
geee1239,Ge,26.8542,107.823,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian"
luop1235,Luopohe Hmong,26.8183,107.158,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian"
cent1394,Central Mashan Hmong,25.60046,106.39604,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian, Mashan"
hiri1237,Hiri Motu,-9.33333,147.083,"Pidgin, Motu-based pidgin"
nort1546,Northern Mashan Hmong,25.7723,106.53,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian, Mashan"
east2370,Eastern Qiandong Miao,26.4966,109.046,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, East Hmongic, Northeastern Qiandongic Miao"
hmar1241,Hmar,24.7534,93.5497,"Sino-Tibetan, Kuki-Chin-Naga, Kuki-Chin, Central Kuki-Chin, Core Central Kuki-Chin, Mizoic, Hmaric, Hmar-Saihriem"
sout2754,Southern Qiandong Miao,25.6618,108.533,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, East Hmongic, South Qiandongic Miao"
hamt1247,Hamtai,-7.54975,146.227,"Angan, Nuclear Angan, Kapau-Menya"
hama1240,Hamap,-8.26749,124.522,"Timor-Alor-Pantar, Alor-Pantar, Nuclear Alor-Pantar, West Alor-Straits-Pantar, West Alor"
hmon1332,Hmong Dô,22.7962,104.182,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian, Chuanqiandian, First Vernacular Hmong, Unclassified First Vernacular Hmong"
west1507,Western Mashan Hmong,25.6518,106.122,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian, Mashan"
sout1555,Southern Guiyang Hmong,26.3902,106.481,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian, Guiyang"
hmon1331,Sinicized Miao,23.22649,105.08171,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian, Chuanqiandian, First Vernacular Hmong"
mina1276,Mina (Cameroon),10.38053,13.84054,"Afro-Asiatic, Chadic, Biu-Mandara, South Biu-Mandara, Dabaic"
sout2668,Southern Hindko,33.2122,72.1702,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Northwestern zone, Sindhi-Lahnda, Greater Panjabic, Hindko-Siraiki, Hindko"
chha1249,Chhattisgarhi,20.3601,82.0483,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Shaurasenic, Eastern Hindi"
anii1246,//Ani,-19.0966,22.9088,"Khoe-Kwadi, Khoe, Non-Khoekhoe, West-Kxoe, Kxoe-Ani"
hani1248,Hani,22.67753,102.851673333,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Hani-Jino, Bisoid-Hanic, Hanic, Ha-Ya"
hmon1264,Hmong Njua,22.5638,101.95,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian, Chuanqiandian, First Vernacular Hmong, Hua Miao"
hanu1241,Hanunoo,12.4159,121.221,"Austronesian, Malayo-Polynesian, Greater Central Philippine, South Mangyan"
nort2662,Northern Hindko,34.3202,73.3844,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Northwestern zone, Sindhi-Lahnda, Greater Panjabic, Hindko-Siraiki, Hindko"
cari1275,Caribbean Hindustani,5.722918,304.666832,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Shaurasenic, Bihari, Magadhan, Bhojpuric"
hung1275,Hung,18.7849,104.772,"Austroasiatic, Vietic, Cuoi"
hoav1238,Hoava,-8.19679,157.595,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, St George linkage, Northwest Solomonic, New Georgia, East New Georgia, Rovianic, Hoava-Kusaghe"
mari1429,Mari (Madang Province),-5.97399,145.828,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Huon Gulf, Markham, Upper Markham, Mountain Upper Markham"
hooo1248,Ho,23.9596,87.1188,"Austroasiatic, Mundaic, North Munda, Kherwarian, Mundaric, Ho-Mundari"
holm1250,Holma,9.96843,13.19949,"Afro-Asiatic, Chadic, Biu-Mandara, South Biu-Mandara, Bataic, Gudeic, Nzanyic"
horo1245,Horom,9.05742,8.98482,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Southeastern Benue-Congo Plateau, Horom-Fyem"
hoby1242,Hobyót,17.216,52.8334,"Afro-Asiatic, Semitic, West Semitic, Modern South Arabian, Hobyot-Western MSA"
holi1241,Holikachuk,62.7266,200.169,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Central Alaska-Yukon Athabaskan, Koyukonic"
hado1235,Hadothi,24.8546,75.8366,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Apabhramsic, Gujarati-Rajasthani, Rajasthani, Eastern Rajasthani"
holu1245,Holu,-8.14754,17.572,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, Njila, Northern Njila, Mbala-Holu-Sondi (K.10), Holu (K.10)"
homa1239,Homa,4.97912,28.0039,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian, Ngbele-Ngenda, Ngendan"
holo1240,Holoholo,-5.37545,28.3274,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Greater Lega"
hopi1249,Hopi,35.7653,249.465,"Uto-Aztecan, Northern Uto-Aztecan"
horo1247,Horo,9.239,18.378,"Central Sudanic, Sara-Bongo-Bagirmi, SBB Occidental, Nuclear SBB Occidental, Saraic, Sara Central, Sara Central Chari"
hoch1237,Ho Chi Minh City Sign Language,10.78646,106.68073,"Sign Language, L1 Sign Language, Vietnamese Sign"
hote1245,Hote,-7.07708,146.869,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Huon Gulf, South Huon Gulf linkage, Misim-Yamap"
hovo1239,Hobongan,0.9841,113.897,"Austronesian, Malayo-Polynesian, North Borneo Malayo-Polynesian, Central Sarawak, Punan-Muller-Schwaner, Muller-Schwaner, Hovongan-Kereho"
honi1244,Honi,23.2074,101.886,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Hani-Jino, Bisoid-Hanic, Hanic"
holi1239,Holiya,21.5259,79.9164,"Dravidian, South Dravidian, South Dravidian I, Tamil-Kannada, Badaga-Kannada, Kannadoid"
hozo1236,Hozo,9.38875,34.60448,"Blue Nile Mao, West Mao, Hozo-Seze"
hpon1238,Hpon,24.4606,97.1142,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Burmish, Northern Burmish"
hawa1235,Hawai'i Sign Language,21.6311,201.998,"Sign Language, L1 Sign Language"
hran1239,Hrangkhol,24.4559,93.351,"Sino-Tibetan, Kuki-Chin-Naga, Kuki-Chin, Central Kuki-Chin, Core Central Kuki-Chin, Mizoic, Hmaric"
niwe1234,Niwer Mil,-3.47,153.2,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, St George linkage, Tangga, Niwer Mil-Warwar Feni"
hree1244,Hre,14.6308,108.694,"Austroasiatic, Bahnaric, North Bahnaric, Hre-Sedang-Todrah-Monam, Hre-Sedang"
haru1244,Haruku,-3.57029,128.476,"Austronesian, Malayo-Polynesian, Nunusaku, Piru Bay, East Piru Bay, Solehua, Seram Straits, Uliase, Hatuhaha"
horn1235,Horned Miao,26.8,104.9,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian, Chuanqiandian, First Vernacular Hmong"
haro1237,Haroi,13.2201,108.995,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Aceh-Chamic, Chamic, Coastal Chamic"
nhir1234,Nhirrpi,-28.62911,141.27596,"Pama-Nyungan, Karnic, Central Karnic, Western Central Karnic, Yandruwandhic, Yandruwandha"
hert1241,Hertevin,37.373,42.5192,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic, Eastern Aramaic, Central Eastern Aramaic, Bohtan"
hrus1242,Hruso,27.27,92.63,
croa1245,Croatian Standard,45.555,15.982,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian, Eastern Herzegovinian Shtokavian"
anir1237,Warwar Feni,-4.08824,153.611,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, St George linkage, Tangga, Niwer Mil-Warwar Feni"
riog1239,Hunsrik,-29.3255,308.2781,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, West Middle German, Rhenish Franconian"
harz1239,Harzani-Kilit,38.4341,48.2848,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Central Iranian PBS, Central Iranian PB, Northwestern Iranian, Adharic, Tatic, Northern Tatic"
uppe1395,Upper Sorbian,51.2403,14.4098,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, West Slavic, Sorbian"
huas1256,"Huastec, Southeastern",21.34901,261.77049,Bookkeeping
hung1263,Hungarian Sign Language,47.49236,19.052084,"Sign Language, L1 Sign Language, LSFic, Central European Sign, Nuclear Central European Sign"
haus1246,Hausa Sign Language,8.486,7.168,"Sign Language, L1 Sign Language"
xian1251,Xiang Chinese,27.66847,111.47112,"Sino-Tibetan, Sinitic, Classical-Middle-Modern Sinitic, Middle-Modern Sinitic"
hars1241,Harsusi,19.6511,56.1562,"Afro-Asiatic, Semitic, West Semitic, Modern South Arabian, Hobyot-Western MSA, Western MSA"
hoti1237,Hoti of East Seram,-3.0083,130.168,"Austronesian, Malayo-Polynesian, Greater Seram Laut, East Seram, Setic"
mini1256,Minica Huitoto,-1.54535,286.8893,"Huitotoan, Nuclear Witotoan, Minica-Murui"
hadz1240,Hadza,-3.83115,35.0458,
hitu1239,Hitu,-3.57478,128.186,"Austronesian, Malayo-Polynesian, Nunusaku, Piru Bay, East Piru Bay, Solehua, Seram Straits, Ambonic, Northeast Ambon"
huam1247,Huambisa,-3.99109,282.0203,"Chicham, Shuaric, Huambisa-Shuar"
hoaa1235,Amkoe,-23.93447,24.69828,Kxa
huau1237,Huaulu,-2.95835,129.202,"Austronesian, Malayo-Polynesian, Nunusaku, Patakai-Manusela, Manusela-Huaulu"
sanf1258,San Francisco del Mar Huave,16.2836,265.4262,"Huavean, San Francisco-Santa María Huave"
hume1246,Humene,-9.70693,147.562,"Kwalean, Humene-Kwale"
huac1244,Huachipaeri,-13.31951,288.77251,Harakmbut
huil1244,Huilliche,-40.0694,287.233,Araucanian
huli1244,Huli,-5.97212,142.963,"Nuclear Trans New Guinea, Enga-Kewa-Huli, Kewa-Huli"
nort1545,Northern Guiyang Hmong,26.7238,106.682,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic, West Hmongic, Greater Chuanqiandian, Guiyang"
hulu1246,Hulung,-2.87389,128.587,"Austronesian, Malayo-Polynesian, Nunusaku, Three Rivers, Amalumute, Northwest Seram"
hula1239,Hula,-9.99427,147.705,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Papuan Tip linkage, Peripheral Papuan Tip linkage, Central Papuan Oceanic, Sinagoro-Keapara, Hula-Keapara"
hung1278,Hungan,-3.69695,18.4312,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Hungan-Samba"
hung1274,Hungarian,46.9068585714,19.6555271429,"Uralic, Hungaric"
huuu1240,Hu,22.0163,100.881,"Austroasiatic, Khasi-Palaung, Palaungic, East Palaungic, Angkuic, Southern Angkuic"
hupa1239,Hupa-Chilula,41.0982,236.32,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Pacific Coast Athabaskan, California Athabaskan"
tsat1238,Tsat,18.3192,109.336,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Aceh-Chamic, Chamic, Highlands Chamic, Chru-Northern Cham, Northern Cham"
halk1245,Halkomelem,49.250402,237.556332,"Salishan, Coast Salish, Central Salish, South Georgia Central Salish"
huas1242,Huastec,21.6153,261.4972,"Mayan, Huastecan Mayan"
huml1238,Humla,30.1451,81.5659,"Sino-Tibetan, Bodic, Bodish, Early Old Tibetan, Middle Old Tibetan, Late Old Tibetan, Central Tibetan, South-Western Tibetic"
muru1274,Murui Huitoto,-1.13669,286.1669,"Huitotoan, Nuclear Witotoan, Minica-Murui"
sanm1287,San Mateo del Mar Huave,16.2129,264.9923,"Huavean, San Dionisio-San Mateo Huave"
huku1237,Hukumina,-3.274,126.194,"Austronesian, Malayo-Polynesian, West Central Maluku, Sula-Buru, Buruic"
nupo1240,Nüpode Huitoto,-2.34495,289.0441,"Huitotoan, Nuclear Witotoan"
hula1244,Hulaulá,31.9111,43.4865,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic, Eastern Aramaic, Central Eastern Aramaic, North-Eastern Neo-Aramaic, Trans-Zab"
hunz1247,Hunzib,42.0808,46.1369,"Nakh-Daghestanian, Daghestanian, Avar-Andic-Tsezic, Tsezic, East Tsezic"
hait1241,Haitian Vodoun Culture Language,18.911,287.606,Unclassifiable
sand1278,San Dionisio del Mar Huave,16.3514,265.2999,"Huavean, San Dionisio-San Mateo Huave"
have1241,Haveke,-21.0249,164.753,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Mainland New Caledonian, Northern New Caledonian, Mid-Northern New Caledonian, Voh-Kone-Cem-Pac, Voh-Kone, Bwatooic"
sabu1255,Hawu,-10.5522,121.847,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Sumba-Hawu, Sumba-Hawu, Hawu-Dhao"
sant1422,Santa María del Mar Huave,16.2167,265.1841,"Huavean, San Francisco-Santa María Huave"
wane1242,Wané,4.85171,-6.44406,"Kru, Eastern Kru, Bakwe-Wane"
hawa1247,Hawai'i Creole English,21.0,-157.1,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, Pacific Creole English"
hwan1240,Hwana,10.3633,12.7683,"Afro-Asiatic, Chadic, Biu-Mandara, South Biu-Mandara, Teraic, Eastern Tera"
hyaa1239,Hya,10.4814,13.526,"Afro-Asiatic, Chadic, Biu-Mandara, North Biu-Mandara, Higic"
nucl1235,Eastern Armenian,40.0,45.0,"Indo-European, Classical Indo-European, Armenic, Eastern-Western Armenian"
iaai1238,Iaai,-20.6301,166.59,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Loyalty Islands"
iatm1242,Iatmul,-4.30064,143.316,"Ndu, Nuclear Ndu, Sawosic, Iatmulic"
iapa1241,Iapama,0.97588,306.6731,Bookkeeping
pura1257,Purari,-7.59133,145.036,
iban1264,Iban,2.09041,112.934,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Ibanic, Iban-Mualang-Seberuang, Iban-Seberuang, Northern Iban"
ibib1240,Ibibio,5.15279,7.86688,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Efikic, Okop Usem, Efik-Ibibio"
iwai1244,Iwaidja,-11.3379,132.453,"Iwaidjan Proper, Central Iwaidjic"
akpe1248,Akpes,7.50256,5.95559,"Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid"
iban1267,Ibanag,17.4201,121.891,"Austronesian, Malayo-Polynesian, Northern Luzon, Cagayan Valley, Ibanagic"
ibal1244,Ibaloi,16.4263,120.695,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran, West Southern Cordilleran, Nuclear Southern Cordilleran"
agoi1246,Robambami,5.87953,8.21629,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Upper Cross, Agoi-Doko-Iyoniyong"
ibin1241,Ibino,4.59603,8.15254,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Ibino-Iko"
nucl1417,Igbo,4.62705,7.23441,"Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Nuclear Igboid, Central-Northern Igbo"
ibuo1242,Ibuoro,5.49672,7.93108,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Ibuoroic, Ibuoro-ItuMbuso-Nkari, Ibuoro-ItuMbuso"
ibuu1240,Ibu,1.50556,127.542,"North Halmahera, Northern North Halmahera, Sahuan"
iban1261,Ibani,4.49119,7.23558,"Ijoid, Ijo, Eastern Ijo, Nikio, Kio Ijo"
edei1246,Ede Ica,8.46128,1.82137,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri, Ede, Western Ede, Southwestern Ede"
etky1238,Etkywan,7.13773,10.3501,"Atlantic-Congo, Volta-Congo, Benue-Congo, Jukunoid, Central Jukunoid, Kpan-Icen"
icel1236,Icelandic Sign Language,64.1731,-20.2731,"Sign Language, L1 Sign Language, LSFic, West Scandinavian Sign, Danish Sign"
sana1297,San Andres Creole English,12.53,-81.71,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, Guinea Coast Creole English, Caribbean English Creole, Western Caribbean Creole, Miskitoic Creole English"
idak1243,Idakho-Isukha-Tiriki,0.21557,34.817,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, Greater Luyia, Luyia"
dama1278,Daman-Diu Portuguese,20.396759,72.84146,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Galician Romance, Macro-Portuguese, Indo-Portuguesic, Northern Indo-Portuguesic"
idon1238,Idon,10.2175,7.78151,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Northern Benue-Congo Plateau, Nuclear Northern Benue-Congo Plateau, Kuturmi-Ajiya"
edei1244,Ede Idaca,7.78428,2.27039,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri, Ede, Western Ede, Southwestern Ede"
ider1238,Idere,5.21188,8.0831,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Efikic, Unclassified Efikic"
idii1243,Idi-Taeme,-8.75976,142.301,Pahoturi
idoo1234,Ido,,,"Artificial Language, Esperantic"
indr1247,Indri,8.81513,25.9848,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Ubangi, Sereic, Sere-Indri, Indri-Togoyo"
ides1238,Idesa,7.34629,6.2929,Bookkeeping
idat1237,Idaté,-8.76258,125.832,"Austronesian, Malayo-Polynesian, Timor-Babar, Lakalei-Idate"
idom1241,Idoma,7.19139,7.71261,"Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Akweya, Etulo-Idoma, Nuclear Idoma"
amga1235,Amganad Ifugao,16.9016,121.042,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran, Ifugaw"
bata1298,Batad Ifugao,16.8266,121.23,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran, Ifugaw, Batad-Mayoyao"
ifee1241,Ifè,7.63568,1.58494,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri, Ede, Western Ede, Southwestern Ede"
ifoo1237,Ifo,-18.7668,169.007,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, Southern Vanuatu, Erromanga"
tuwa1243,Tuwali Ifugao,16.6646,121.113,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran, Ifugaw"
teke1274,Teke-Fuumu,-3.59003,15.5061,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie"
mayo1262,Mayoyao Ifugao,16.9984,121.29,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran, Ifugaw, Batad-Mayoyao"
kele1259,Keley-i Kallahan,16.7099,121.035,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran, West Southern Cordilleran, Nuclear Southern Cordilleran, Kalanguya"
ebir1243,Ebira,8.15516,7.06183,"Atlantic-Congo, Volta-Congo, Benue-Congo, Ebira-Nupoid"
iged1239,Igede,6.95522,8.27362,"Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Akweya"
igan1243,Igana,-4.70942,144.841,"Ramu, Goam, Tamolan, Unclassified Tamolan"
igal1242,Igala,7.34325,7.17974,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid"
kang1291,Kanggape,-4.4153,144.816,"Ramu, Goam, Ataitan, Tangu-Igom"
igna1246,Ignaciano,-15.1188,294.6007,"Arawakan, Southern Maipuran, Bolivian Arawakan, Mojeno-Paunaca, Mojeño"
iseb1246,Isebe,-5.20719,145.691,"Nuclear Trans New Guinea, Madang, Croisilles, Mabuso, Gum, Panim-Isebe-Bau"
inte1261,Interglossa,,,Artificial Language
igwe1238,Igwe,7.10878,6.08157,"Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Sasaru-Igwe"
ihab1241,Iha-based Pidgin,,,Pidgin
ihie1238,Ihievbe,7.00917,6.08581,Bookkeeping
ihaa1241,Iha,-2.81013,132.271,"West Bomberai, Nuclear West Bomberai"
gana1268,Birrdhawal,-37.05,148.93,"Pama-Nyungan, Ganaic"
sich1238,Sichuan Yi,28.1947,102.121,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Ni-Li-Kazhouish, Southeastern Ngwi, Nisoid, Nuclear Nisoid, Nasu-Nosu"
thii1234,Thiin,-23.71156576435,116.68011572516,"Pama-Nyungan, South-West Pama-Nyungan, Pilbara, Mantharta, Djiwarli-Thiin"
izon1238,Izon,5.17986,5.51702,"Ijoid, Ijo, Western Ijo"
bise1238,Biseni,5.40296,6.51646,"Ijoid, Ijo, Western Ijo, Inland Ijo, Biseni-Okordia"
edei1245,Ede Ije,7.09729,2.64262,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri, Ede, Eastern Ede, Southeastern Ede"
kala1381,Kalabari,4.53194,6.69539,"Ijoid, Ijo, Eastern Ijo, Nikio, Kio Ijo"
sout2774,Southeast Ijo,4.44235,6.32192,"Ijoid, Ijo, Eastern Ijo"
east2534,Eastern Canadian Inuktitut,62.1735,284.3861,"Eskimo-Aleut, Eskimo, Inuit"
ikoo1245,Iko,4.56197,7.9866,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Ibino-Iko"
ikaa1238,Ika,6.36423,6.31058,"Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Nuclear Igboid, Central-Northern Igbo"
ikul1238,Ikulu,10.1339,7.86684,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Northern Benue-Congo Plateau, Nuclear Northern Benue-Congo Plateau"
olul1245,Olulumo-Ikom,5.97709,8.56546,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Upper Cross, Central Upper Cross, East-West Central Delta Cross"
ikpe1243,Ikpeshi,7.04475,6.17647,"Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Ikpeshic"
